Year,NOC,Total,is_host,host_boost,host_boost_log,career_avg,delta_last,gdp_pc,gdp_pc_log,efficiency
1968,ECU,0,0,0.0,0.0,0.0,0.0,445.227989157148,6.098586486151982,0.0
1972,ECU,0,0,0.0,0.0,0.0,0.0,487.972047217986,6.190258123921557,0.0
1976,ECU,0,0,0.0,0.0,0.0,0.0,1241.91098461141,7.124406588919629,0.0
1980,ECU,0,0,0.0,0.0,0.0,0.0,2189.78417657382,7.691558268444553,0.0
1984,ECU,0,0,0.0,0.0,0.0,0.0,1863.68213493779,7.530309452237053,0.0
1988,ECU,0,0,0.0,0.0,0.0,0.0,1303.77906073184,7.1730222961772725,0.0
1992,ECU,0,0,0.0,0.0,0.0,0.0,1655.44613192632,7.411825817603368,0.0
1996,ECU,1,0,0.0,0.0,0.0,1.0,2135.8479374308,7.666619007204547,0.13043559345524677
2000,ECU,0,0,0.0,0.0,0.1111111111111111,-1.0,1382.23421759909,7.231456467246611,0.0
2004,ECU,0,0,0.0,0.0,0.1,0.0,2586.20914663347,7.857948432563203,0.0
2008,ECU,1,0,0.0,0.0,0.09090909090909091,1.0,4194.75750661981,8.341590811895546,0.11988121001739231
2012,ECU,0,0,0.0,0.0,0.16666666666666666,-1.0,5634.08393191094,8.636589845718136,0.0
2016,ECU,0,0,0.0,0.0,0.15384615384615385,0.0,5917.63771271481,8.685692613228005,0.0
2020,ECU,3,0,0.0,0.0,0.14285714285714285,3.0,5463.64515348598,8.605871456514745,0.34859921103387675
2024,ECU,5,0,0.0,0.0,0.3333333333333333,2.0,6874.705739766,8.83560412013018,0.5658922618102012
1906,EGY,0,0,0.0,0.0,0.625,0.0,,,
1920,EGY,0,0,0.0,0.0,0.0,0.0,,,
1924,EGY,0,0,0.0,0.0,0.0,0.0,,,
1928,EGY,4,0,0.0,0.0,0.0,4.0,,,
1936,EGY,5,0,0.0,0.0,1.0,1.0,,,
1948,EGY,5,0,0.0,0.0,1.8,0.0,,,
1952,EGY,1,0,0.0,0.0,2.3333333333333335,-4.0,,,
1956,EGY,0,0,0.0,0.0,2.142857142857143,-1.0,,,
1964,EGY,0,0,0.0,0.0,1.875,0.0,157.716536507206,5.060799349011815,0.0
1968,EGY,0,0,0.0,0.0,1.6666666666666667,0.0,179.774096694265,5.191701044329932,0.0
1972,EGY,0,0,0.0,0.0,1.5,0.0,256.482815640115,5.547061666811414,0.0
1976,EGY,0,0,0.0,0.0,1.3636363636363635,0.0,334.609918474469,5.8129654308942245,0.0
1984,EGY,1,0,0.0,0.0,1.25,1.0,689.807675510205,6.536412827593929,0.15298911289360875
1988,EGY,0,0,0.0,0.0,1.2307692307692308,-1.0,633.839369496566,6.451795561920543,0.0
1992,EGY,0,0,0.0,0.0,1.1428571428571428,0.0,680.79923864551,6.5232674589352575,0.0
1996,EGY,0,0,0.0,0.0,1.0666666666666667,0.0,1008.97637629447,6.916691607090888,0.0
2000,EGY,0,0,0.0,0.0,1.0,0.0,1366.09274372613,7.219709932208249,0.0
2004,EGY,5,0,0.0,0.0,0.9411764705882353,5.0,991.255689145253,6.898972512297282,0.7247456039413984
2008,EGY,1,0,0.0,0.0,1.1666666666666667,-4.0,1896.21594269779,7.547615570157506,0.13249217460861373
2012,EGY,2,0,0.0,0.0,1.1578947368421053,1.0,2996.0677072015,8.005055943581185,0.2498421015537924
2016,EGY,3,0,0.0,0.0,1.2,1.0,3270.6287768197,8.092737531895827,0.37070274282047694
2020,EGY,6,0,0.0,0.0,1.2857142857142858,3.0,3511.11381026379,8.163688590984505,0.7349618904653034
2024,EGY,3,0,0.0,0.0,1.5,-3.0,3338.47371395895,8.113269009658705,0.36976464066808984
2024,EOR,1,0,0.0,0.0,1.565217391304348,0.0,,,
2000,ERI,0,0,0.0,0.0,1.0,0.0,314.357396753501,5.750530544863994,0.0
2004,ERI,1,0,0.0,0.0,0.0,1.0,426.840947887032,6.056411456453967,0.165114277190391
2008,ERI,0,0,0.0,0.0,0.5,-1.0,490.066956003333,6.194542026674369,0.0
2012,ERI,0,0,0.0,0.0,0.3333333333333333,0.0,688.68165957684,6.534779131699235,0.0
2016,ERI,0,0,0.0,0.0,0.25,0.0,688.68165957684,6.534779131699235,0.0
1932,ESA,0,0,0.0,0.0,0.2,0.0,,,
1968,ESA,0,0,0.0,0.0,0.0,0.0,,,
1972,ESA,0,0,0.0,0.0,0.0,0.0,,,
1984,ESA,0,0,0.0,0.0,0.0,0.0,,,
1988,ESA,0,0,0.0,0.0,0.0,0.0,,,
1992,ESA,0,0,0.0,0.0,0.0,0.0,,,
1996,ESA,0,0,0.0,0.0,0.0,0.0,,,
2000,ESA,0,0,0.0,0.0,0.0,0.0,,,
2004,ESA,0,0,0.0,0.0,0.0,0.0,,,
2008,ESA,0,0,0.0,0.0,0.0,0.0,,,
2012,ESA,0,0,0.0,0.0,0.0,0.0,,,
2016,ESA,0,0,0.0,0.0,0.0,0.0,,,
1900,ESP,1,0,0.0,0.0,0.0,0.0,,,
1920,ESP,2,0,0.0,0.0,1.0,1.0,,,
1924,ESP,0,0,0.0,0.0,1.5,-2.0,,,
1928,ESP,1,0,0.0,0.0,1.0,1.0,,,
1932,ESP,1,0,0.0,0.0,1.0,0.0,,,
1936,ESP,0,0,0.0,0.0,1.0,-1.0,,,
1948,ESP,1,0,0.0,0.0,0.8333333333333334,1.0,,,
1952,ESP,1,0,0.0,0.0,0.8571428571428571,0.0,,,
1956,ESP,0,0,0.0,0.0,0.875,-1.0,,,
1960,ESP,1,0,0.0,0.0,0.7777777777777778,1.0,407.96302786933,6.011176552330777,0.1663567841161244
1964,ESP,0,0,0.0,0.0,0.8,-1.0,694.952086797899,6.5438429033291925,0.0
1968,ESP,0,0,0.0,0.0,0.7272727272727273,0.0,978.292373768035,6.885808576041028,0.0
1972,ESP,2,0,0.0,0.0,0.6666666666666666,2.0,1707.58800052655,7.442837127760587,0.26871473413549807
1976,ESP,2,0,0.0,0.0,0.7692307692307693,0.0,3276.97023260494,8.094674564923942,0.24707602312592689
1980,ESP,6,0,0.0,0.0,0.8571428571428571,4.0,6204.14321544225,8.732972608401726,0.6870512789914838
1984,ESP,5,0,0.0,0.0,1.2,-1.0,4486.78173863382,8.408890961742687,0.594608732917115
1988,ESP,4,0,0.0,0.0,1.4375,-1.0,9696.1928538538,9.179488598153968,0.4357541225994241
1992,ESP,23,1,13.75,5.022886428615099,1.588235294117647,19.0,16100.6799428032,9.686616782553036,2.3744100253275473
1994,ESP,0,0,0.0,0.0,2.7777777777777777,-23.0,13405.704414883,9.503435597956566,0.0
1996,ESP,17,0,0.0,0.0,2.6315789473684212,17.0,16100.6215831114,9.68661315787397,1.7549993710837093
1998,ESP,0,0,0.0,0.0,3.35,-17.0,15382.3348573373,9.640975042807776,0.0
2000,ESP,11,0,0.0,0.0,3.1904761904761907,11.0,14743.2671031455,9.598541789971568,1.146007408280772
2002,ESP,0,0,0.0,0.0,3.5454545454545454,-11.0,17111.0685058941,9.747480814141166,0.0
2004,ESP,20,0,0.0,0.0,3.391304347826087,20.0,24925.0267844576,10.123627669431572,1.9755764092737493
2006,ESP,0,0,0.0,0.0,4.083333333333333,-20.0,28421.686527407,10.25490774286739,0.0
2008,ESP,18,0,0.0,0.0,3.92,18.0,35603.248328071,10.480192157848068,1.717525759918509
2010,ESP,0,0,0.0,0.0,4.461538461538462,-18.0,30658.7422282912,10.330673128371389,0.0
2012,ESP,17,0,0.0,0.0,4.296296296296297,17.0,28456.4438151477,10.256129910046859,1.6575453069629
2014,ESP,0,0,0.0,0.0,4.75,-17.0,29707.765509467,10.299163755580002,0.0
2016,ESP,17,0,0.0,0.0,4.586206896551724,17.0,26755.6061149398,10.19449930475678,1.667565958052276
2020,ESP,17,0,0.0,0.0,5.0,0.0,27233.9426461608,10.21221936571773,1.6646724273343316
2024,ESP,17,0,0.0,0.0,5.387096774193548,0.0,35326.7683069278,10.472396264528527,1.623315196502006
1920,EST,3,0,0.0,0.0,5.75,0.0,,,
1924,EST,6,0,0.0,0.0,3.0,3.0,,,
1928,EST,5,0,0.0,0.0,4.5,-1.0,,,
1932,EST,0,0,0.0,0.0,4.666666666666667,-5.0,,,
1936,EST,7,0,0.0,0.0,3.5,7.0,,,
1992,EST,2,0,0.0,0.0,4.2,-5.0,,,
1994,EST,0,0,0.0,0.0,3.8333333333333335,-2.0,2819.12612100926,7.944182229740591,0.0
1996,EST,0,0,0.0,0.0,3.2857142857142856,0.0,3380.92630243199,8.125905004905094,0.0
1998,EST,0,0,0.0,0.0,2.875,0.0,4093.39247738765,8.317129361801845,0.0
2000,EST,3,0,0.0,0.0,2.5555555555555554,3.0,4070.60902410208,8.311547904613604,0.36094359732135445
2002,EST,3,0,0.0,0.0,2.6,0.0,5343.18310760735,8.583576841931535,0.34950464768308864
2004,EST,3,0,0.0,0.0,2.6363636363636362,0.0,8916.0728274602,9.095610862648735,0.32982941391210413
2006,EST,3,0,0.0,0.0,2.6666666666666665,0.0,12641.4800976473,9.444738757178463,0.3176371604476464
2008,EST,2,0,0.0,0.0,2.6923076923076925,-1.0,18205.9064113446,9.809501348512892,0.20388396198173697
2010,EST,1,0,0.0,0.0,2.642857142857143,-1.0,14663.7041018705,9.59313061077466,0.10424125768462236
2012,EST,2,0,0.0,0.0,2.533333333333333,1.0,17568.2137969714,9.773846513917094,0.20462772738984356
2014,EST,0,0,0.0,0.0,2.5,-2.0,20581.7898991695,9.932161978354891,0.0
2016,EST,1,0,0.0,0.0,2.3529411764705883,1.0,18666.3736521706,9.834478983720828,0.10168306848337529
2020,EST,2,0,0.0,0.0,2.2777777777777777,1.0,23933.9939421065,10.083055068025153,0.19835258128682579
1956,ETH,0,0,0.0,0.0,2.263157894736842,0.0,,,
1960,ETH,1,0,0.0,0.0,0.0,1.0,75.3396090705961,4.322006013381254,0.2313740418000172
1964,ETH,1,0,0.0,0.0,0.5,0.0,83.8368648270969,4.428872825158562,0.2257910848826864
1968,ETH,2,0,0.0,0.0,0.6666666666666666,1.0,99.4743651000667,4.599899973785127,0.4347920631748557
1972,ETH,2,0,0.0,0.0,1.0,0.0,119.839997124757,4.786157495776561,0.4178717482165716
1980,ETH,4,0,0.0,0.0,1.2,2.0,203.685394440965,5.316576619341356,0.7523638398153171
1992,ETH,3,0,0.0,0.0,1.6666666666666667,-1.0,207.406400863847,5.334680157729255,0.5623579879767284
1996,ETH,3,0,0.0,0.0,1.8571428571428572,0.0,147.327458851964,4.992657720569184,0.6008823692520198
2000,ETH,8,0,0.0,0.0,2.0,5.0,122.269202606069,4.8062251925520165,1.6645079411587347
2004,ETH,7,0,0.0,0.0,2.6666666666666665,-1.0,133.169812538096,4.891625099824364,1.4310172707739475
2006,ETH,0,0,0.0,0.0,3.1,-7.0,189.345737521418,5.243574642984934,0.0
2008,ETH,7,0,0.0,0.0,2.8181818181818183,7.0,316.410475118075,5.7570403425454515,1.2159025442758977
2010,ETH,0,0,0.0,0.0,3.1666666666666665,-7.0,330.619412798644,5.800967903562083,0.0
2012,ETH,7,0,0.0,0.0,2.923076923076923,7.0,452.101031885754,6.113905676726077,1.1449309770425533
2016,ETH,8,0,0.0,0.0,3.2142857142857144,1.0,641.651523286233,6.4640453577018855,1.2376150780668689
2020,ETH,4,0,0.0,0.0,3.533333333333333,-4.0,829.790982547947,6.721173840821098,0.595134137984346
2024,ETH,4,0,0.0,0.0,3.5625,0.0,1133.88279681719,7.033403125169599,0.5687147357849685
1992,EUN,135,0,0.0,0.0,3.588235294117647,0.0,,,
1956,FIJ,0,0,0.0,0.0,135.0,0.0,,,
1960,FIJ,0,0,0.0,0.0,0.0,0.0,,,
1968,FIJ,0,0,0.0,0.0,0.0,0.0,,,
1972,FIJ,0,0,0.0,0.0,0.0,0.0,,,
1976,FIJ,0,0,0.0,0.0,0.0,0.0,,,
1984,FIJ,0,0,0.0,0.0,0.0,0.0,,,
1988,FIJ,0,0,0.0,0.0,0.0,0.0,,,
1992,FIJ,0,0,0.0,0.0,0.0,0.0,,,
1994,FIJ,0,0,0.0,0.0,0.0,0.0,,,
1996,FIJ,0,0,0.0,0.0,0.0,0.0,,,
2000,FIJ,0,0,0.0,0.0,0.0,0.0,,,
2002,FIJ,0,0,0.0,0.0,0.0,0.0,,,
2004,FIJ,0,0,0.0,0.0,0.0,0.0,,,
2008,FIJ,0,0,0.0,0.0,0.0,0.0,,,
2012,FIJ,0,0,0.0,0.0,0.0,0.0,,,
2016,FIJ,1,0,0.0,0.0,0.0,1.0,,,
2020,FIJ,2,0,0.0,0.0,0.0625,1.0,,,
2024,FIJ,1,0,0.0,0.0,0.17647058823529413,-1.0,,,
1906,FIN,4,0,0.0,0.0,0.2222222222222222,0.0,,,
1908,FIN,5,0,0.0,0.0,4.0,1.0,,,
1912,FIN,26,0,0.0,0.0,4.5,21.0,,,
1920,FIN,34,0,0.0,0.0,11.666666666666666,8.0,,,
1924,FIN,48,0,0.0,0.0,17.25,14.0,,,
1928,FIN,29,0,0.0,0.0,23.4,-19.0,,,
1932,FIN,28,0,0.0,0.0,24.333333333333332,-1.0,,,
1936,FIN,26,0,0.0,0.0,24.857142857142858,-2.0,,,
1948,FIN,28,0,0.0,0.0,25.0,2.0,,,
1952,FIN,31,1,10.0,3.92827762108704,25.333333333333332,3.0,,,
1956,FIN,22,0,0.0,0.0,25.9,-9.0,,,
1960,FIN,13,0,0.0,0.0,25.545454545454547,-9.0,1191.85508873415,7.083266270381181,1.8353114938456796
1964,FIN,15,0,0.0,0.0,24.5,2.0,1725.60483489826,7.453332896936031,2.0125224791940135
1968,FIN,9,0,0.0,0.0,23.76923076923077,-6.0,1927.29380452918,7.563872124114242,1.1898667577030109
1972,FIN,13,0,0.0,0.0,22.714285714285715,4.0,3177.9287929756,8.063984940607627,1.612106185185961
1976,FIN,13,0,0.0,0.0,22.066666666666666,0.0,6740.29145314637,8.815858445278014,1.4746153288070447
1980,FIN,17,0,0.0,0.0,21.5,4.0,11224.9380036353,9.32589318953376,1.822881696637778
1984,FIN,25,0,0.0,0.0,21.235294117647058,8.0,10830.2185222663,9.290095517286053,2.6910379934719266
1988,FIN,11,0,0.0,0.0,21.444444444444443,-14.0,22043.7701596288,10.000785308512043,1.0999136228469466
1992,FIN,12,0,0.0,0.0,20.894736842105264,1.0,22320.1124695857,10.013243455442485,1.1984128872326236
1994,FIN,6,0,0.0,0.0,20.45,-6.0,20278.29109854,9.917306188796607,0.6050030003891668
1996,FIN,4,0,0.0,0.0,19.761904761904763,-2.0,25756.6777073618,10.15644920091331,0.39383842924555795
1998,FIN,12,0,0.0,0.0,19.045454545454547,8.0,25999.9861694953,10.16585128506099,1.1804225404747308
2000,FIN,4,0,0.0,0.0,18.73913043478261,-8.0,24335.9225082659,10.09970883025115,0.39605102159173156
2002,FIN,7,0,0.0,0.0,18.125,3.0,26989.389260959,10.203199077410675,0.6860593375559649
2004,FIN,2,0,0.0,0.0,17.68,-5.0,37768.1334202029,10.539220994845463,0.18976734627522876
2006,FIN,9,0,0.0,0.0,17.076923076923077,7.0,41214.0187765069,10.626533739027481,0.8469365666196682
2008,FIN,4,0,0.0,0.0,16.77777777777778,-5.0,53769.4726240385,10.892461161759316,0.367226464303861
2010,FIN,5,0,0.0,0.0,16.321428571428573,1.0,46506.2919016566,10.74734289213496,0.46523127159728594
2012,FIN,3,0,0.0,0.0,15.931034482758621,-2.0,47551.6740841369,10.76957227417055,0.2785625950247921
2014,FIN,5,0,0.0,0.0,15.5,2.0,50073.7760815871,10.821252718529616,0.4620537131933276
2016,FIN,1,0,0.0,0.0,15.161290322580646,-4.0,43451.2562442158,10.679395042685613,0.09363826284194876
2020,FIN,2,0,0.0,0.0,14.71875,1.0,48828.6846862799,10.796073220102286,0.1852525412921432
1896,FRA,11,0,0.0,0.0,14.333333333333334,0.0,,,
1900,FRA,102,1,91.33333333333333,6.639810896308994,11.0,91.0,,,
1904,FRA,2,0,0.0,0.0,56.5,-100.0,,,
1906,FRA,41,0,0.0,0.0,38.333333333333336,39.0,,,
1908,FRA,19,0,0.0,0.0,39.0,-22.0,,,
1912,FRA,15,0,0.0,0.0,35.0,-4.0,,,
1920,FRA,42,0,0.0,0.0,31.666666666666668,27.0,,,
1924,FRA,43,1,13.333333333333332,3.8741995241354688,33.142857142857146,1.0,,,
1928,FRA,26,0,0.0,0.0,34.375,-17.0,,,
1932,FRA,21,0,0.0,0.0,33.44444444444444,-5.0,,,
1936,FRA,20,0,0.0,0.0,32.2,-1.0,,,
1948,FRA,37,0,0.0,0.0,31.09090909090909,17.0,,,
1952,FRA,19,0,0.0,0.0,31.583333333333332,-18.0,,,
1956,FRA,14,0,0.0,0.0,30.615384615384617,-5.0,,,
1960,FRA,8,0,0.0,0.0,29.428571428571427,-6.0,1306.79629911648,7.175333847703071,1.1149307014559213
1964,FRA,22,0,0.0,0.0,28.0,14.0,1891.12061521027,7.544924850447873,2.9158673460735747
1968,FRA,24,0,0.0,0.0,27.625,2.0,2518.15825593491,7.831283062484331,3.06463191389055
1972,FRA,16,0,0.0,0.0,27.41176470588235,-8.0,3809.09946046394,8.245148078099872,1.9405351909322246
1976,FRA,10,0,0.0,0.0,26.77777777777778,-6.0,6792.3099035538,8.823546354681984,1.133331157113915
1980,FRA,15,0,0.0,0.0,25.894736842105264,5.0,12565.1639377144,9.438683497064437,1.5892046814224898
1984,FRA,31,0,0.0,0.0,25.35,16.0,9311.89426452129,9.139047815151738,3.3920382765264367
1988,FRA,18,0,0.0,0.0,25.61904761904762,-13.0,17549.6440487161,9.772788946563889,1.841848841556002
1992,FRA,38,0,0.0,0.0,25.272727272727273,20.0,23615.0168565483,10.069638096136794,3.7737205287028797
1994,FRA,5,0,0.0,0.0,25.82608695652174,-33.0,23359.8985104774,10.058776092346998,0.4970783675962468
1996,FRA,37,0,0.0,0.0,24.958333333333332,32.0,26757.6351494145,10.194575137744195,3.6293812640618954
1998,FRA,8,0,0.0,0.0,25.44,-29.0,24869.4030795939,10.121393534884714,0.790404994374238
2000,FRA,38,0,0.0,0.0,24.76923076923077,30.0,22340.5939516217,10.014160659182107,3.7946265586579475
2002,FRA,11,0,0.0,0.0,25.25925925925926,-27.0,24144.5727019529,10.09181490098612,1.0899922469768184
2004,FRA,33,0,0.0,0.0,24.75,22.0,33644.9282220364,10.423617602228447,3.1658874355621975
2006,FRA,9,0,0.0,0.0,25.03448275862069,-24.0,36431.5658906555,10.503190872626895,0.8568824568784648
2008,FRA,41,0,0.0,0.0,24.5,32.0,45464.8181385158,10.724694078119368,3.822952869457472
2010,FRA,11,0,0.0,0.0,25.032258064516128,-30.0,40694.8211697025,10.61385611934683,1.0363811112861527
2012,FRA,35,0,0.0,0.0,24.59375,24.0,40863.5814412333,10.617994516053528,3.2962910224791413
2014,FRA,15,0,0.0,0.0,24.90909090909091,-20.0,43148.0459288416,10.672392409943663,1.405495546249239
2016,FRA,42,0,0.0,0.0,24.61764705882353,27.0,37024.2157133669,10.519327456288199,3.9926506874632386
2020,FRA,32,0,0.0,0.0,25.114285714285714,-10.0,39169.8606000707,10.575662867809294,3.0258150623733595
2024,FRA,57,1,20.0,4.047504119266381,25.305555555555557,25.0,46103.0840855884,10.738635126651344,5.307937119358525
1968,FRG,33,0,0.0,0.0,26.16216216216216,0.0,,,
1972,FRG,45,0,0.0,0.0,33.0,12.0,,,
1976,FRG,49,0,0.0,0.0,39.0,4.0,,,
1980,FRG,5,0,0.0,0.0,42.333333333333336,-44.0,,,
1984,FRG,63,0,0.0,0.0,33.0,58.0,,,
1988,FRG,48,0,0.0,0.0,39.0,-15.0,,,
2000,FSM,0,0,0.0,0.0,40.5,0.0,2049.3453246655,7.625275667306456,0.0
2004,FSM,0,0,0.0,0.0,0.0,0.0,2104.42804750084,7.651798997795225,0.0
2008,FSM,0,0,0.0,0.0,0.0,0.0,2369.50811741318,7.770437667193368,0.0
2012,FSM,0,0,0.0,0.0,0.0,0.0,2992.28916099077,8.003793979140735,0.0
2016,FSM,0,0,0.0,0.0,0.0,0.0,2979.60119184048,7.999544742302202,0.0
1972,GAB,0,0,0.0,0.0,0.0,0.0,693.294831412979,6.541455350869421,0.0
1984,GAB,0,0,0.0,0.0,0.0,0.0,4272.88216871705,8.360043859489656,0.0
1988,GAB,0,0,0.0,0.0,0.0,0.0,4118.60473032795,8.323269727298717,0.0
1992,GAB,0,0,0.0,0.0,0.0,0.0,5385.68811745078,8.591500365540217,0.0
1996,GAB,0,0,0.0,0.0,0.0,0.0,4942.67870027615,8.50566271023864,0.0
2000,GAB,0,0,0.0,0.0,0.0,0.0,3982.906200928,8.28976703304946,0.0
2004,GAB,0,0,0.0,0.0,0.0,0.0,5465.79193590708,8.606264300616624,0.0
2008,GAB,0,0,0.0,0.0,0.0,0.0,9688.64519690633,9.178709880549095,0.0
2012,GAB,1,0,0.0,0.0,0.0,1.0,9296.96587941088,9.137443376384681,0.10943980266782893
2016,GAB,0,0,0.0,0.0,0.1111111111111111,-1.0,6677.07003901644,8.80643455339645,0.0
1984,GAM,0,0,0.0,0.0,0.1,0.0,,,
1988,GAM,0,0,0.0,0.0,0.0,0.0,,,
1992,GAM,0,0,0.0,0.0,0.0,0.0,,,
1996,GAM,0,0,0.0,0.0,0.0,0.0,,,
2000,GAM,0,0,0.0,0.0,0.0,0.0,,,
2004,GAM,0,0,0.0,0.0,0.0,0.0,,,
2008,GAM,0,0,0.0,0.0,0.0,0.0,,,
2012,GAM,0,0,0.0,0.0,0.0,0.0,,,
2016,GAM,0,0,0.0,0.0,0.0,0.0,,,
1896,GBR,9,0,0.0,0.0,0.0,0.0,,,
1900,GBR,42,0,0.0,0.0,9.0,33.0,,,
1904,GBR,2,0,0.0,0.0,25.5,-40.0,,,
1906,GBR,25,0,0.0,0.0,17.666666666666668,23.0,,,
1908,GBR,143,1,114.66666666666667,6.011037262596429,19.5,118.0,,,
1912,GBR,41,0,0.0,0.0,44.2,-102.0,,,
1920,GBR,43,0,0.0,0.0,43.666666666666664,2.0,,,
1924,GBR,40,0,0.0,0.0,43.57142857142857,-3.0,,,
1928,GBR,23,0,0.0,0.0,43.125,-17.0,,,
1932,GBR,17,0,0.0,0.0,40.888888888888886,-6.0,,,
1936,GBR,17,0,0.0,0.0,38.5,0.0,,,
1948,GBR,29,1,11.0,4.1637374618244705,36.54545454545455,12.0,,,
1952,GBR,12,0,0.0,0.0,35.916666666666664,-17.0,,,
1956,GBR,24,0,0.0,0.0,34.07692307692308,12.0,,,
1960,GBR,20,0,0.0,0.0,33.357142857142854,-4.0,1397.5948032844,7.242508040498967,2.761474324662554
1964,GBR,19,0,0.0,0.0,32.46666666666667,-1.0,1748.2881176141,7.466392369643356,2.5447363411076083
1968,GBR,13,0,0.0,0.0,31.625,-6.0,1951.75859587532,7.576486089179415,1.7158349988349266
1972,GBR,18,0,0.0,0.0,30.529411764705884,5.0,3030.43251411977,8.016460632250386,2.2453799532908114
1976,GBR,14,0,0.0,0.0,29.833333333333332,-4.0,4138.16778761535,8.32800840548135,1.6810741918542544
1980,GBR,22,0,0.0,0.0,29.0,8.0,10032.062080015,9.213541451052818,2.387789767580206
1984,GBR,38,0,0.0,0.0,28.65,16.0,8179.19444064991,9.00934894560925,4.217840848368903
1988,GBR,24,0,0.0,0.0,29.095238095238095,-14.0,15987.1680775688,9.679541684299807,2.4794562369546838
1992,GBR,20,0,0.0,0.0,28.863636363636363,-4.0,20487.1707852878,9.92755415387052,2.0145949032373163
1994,GBR,2,0,0.0,0.0,28.47826086956522,-18.0,19709.2380983653,9.888842743811862,0.20224813477305414
1996,GBR,15,0,0.0,0.0,27.375,13.0,24503.3829602903,10.1065664670125,1.4841835799486902
1998,GBR,1,0,0.0,0.0,26.88,-14.0,28396.3523548013,10.254015977689182,0.09752276592661965
2000,GBR,28,0,0.0,0.0,25.884615384615383,27.0,28383.8761094996,10.253576520299175,2.730754478163589
2002,GBR,2,0,0.0,0.0,25.962962962962962,-26.0,30158.7017807858,10.314228776791802,0.19390688759010555
2004,GBR,30,0,0.0,0.0,25.107142857142858,28.0,40504.4118103928,10.609166180751744,2.827743433261431
2006,GBR,1,0,0.0,0.0,25.275862068965516,-29.0,44695.161023424,10.707620520232188,0.09339143072081113
2008,GBR,48,0,0.0,0.0,24.466666666666665,47.0,47652.4030691881,10.771688339483077,4.456125956045204
2010,GBR,1,0,0.0,0.0,25.225806451612904,-47.0,39778.3220528565,10.59107737084605,0.09441910062452095
2012,GBR,65,1,12.75,3.3178968668117497,24.46875,64.0,42688.3263728372,10.66168077478667,6.096599717533803
2014,GBR,4,0,0.0,0.0,25.696969696969695,-61.0,47746.2421759562,10.7736556449263,0.3712760210489689
2016,GBR,67,0,0.0,0.0,25.058823529411764,63.0,41257.9085545556,10.627598095921092,6.304340773454241
2020,GBR,64,0,0.0,0.0,26.257142857142856,-3.0,40812.6794663879,10.616748083347872,6.028211227916629
2024,GBR,63,0,0.0,0.0,27.305555555555557,-1.0,53246.3676145108,10.882684867433,5.789012616595265
1996,GBS,0,0,0.0,0.0,28.27027027027027,0.0,,,
2000,GBS,0,0,0.0,0.0,0.0,0.0,,,
2004,GBS,0,0,0.0,0.0,0.0,0.0,,,
2008,GBS,0,0,0.0,0.0,0.0,0.0,,,
2012,GBS,0,0,0.0,0.0,0.0,0.0,,,
2016,GBS,0,0,0.0,0.0,0.0,0.0,,,
1968,GDR,30,0,0.0,0.0,0.0,0.0,,,
1972,GDR,80,0,0.0,0.0,30.0,50.0,,,
1976,GDR,109,0,0.0,0.0,55.0,29.0,,,
1980,GDR,149,0,0.0,0.0,73.0,40.0,,,
1984,GDR,24,0,0.0,0.0,92.0,-125.0,,,
1988,GDR,127,0,0.0,0.0,78.4,103.0,,,
1994,GEO,0,0,0.0,0.0,86.5,0.0,519.815578814965,6.253474092545049,0.0
1996,GEO,2,0,0.0,0.0,0.0,2.0,689.034634153312,6.5352915370265166,0.3060307239040138
1998,GEO,0,0,0.0,0.0,1.0,-2.0,851.515542450841,6.747017752961222,0.0
2000,GEO,6,0,0.0,0.0,0.6666666666666666,6.0,749.908534993961,6.619951245752057,0.906351085870931
2002,GEO,0,0,0.0,0.0,2.0,-6.0,853.526171868939,6.749376205934176,0.0
2004,GEO,4,0,0.0,0.0,1.6,4.0,1305.04748557208,7.173994706506344,0.5575694105784971
2006,GEO,0,0,0.0,0.0,2.0,-4.0,1996.02013272284,7.5989105433550295,0.0
2008,GEO,6,0,0.0,0.0,1.7142857142857142,6.0,3324.7537205015,8.109150881324604,0.7399048418026128
2010,GEO,0,0,0.0,0.0,2.25,-6.0,3281.72930937343,8.096125790909602,0.0
2012,GEO,7,0,0.0,0.0,2.0,7.0,4530.69533409431,8.418630702082925,0.8314891397086785
2014,GEO,0,0,0.0,0.0,2.5,-7.0,4830.33486170249,8.482671073788465,0.0
2016,GEO,7,0,0.0,0.0,2.272727272727273,7.0,4143.40125686315,8.329272289152755,0.8404095528388631
2020,GEO,8,0,0.0,0.0,2.6666666666666665,1.0,4300.85701291207,8.366569587151373,0.9561863935591575
2024,GEO,7,0,0.0,0.0,3.076923076923077,-1.0,9241.49122313713,9.131458539399526,0.7665807132340451
1984,GEQ,0,0,0.0,0.0,3.357142857142857,0.0,,,
1988,GEQ,0,0,0.0,0.0,0.0,0.0,,,
1992,GEQ,0,0,0.0,0.0,0.0,0.0,,,
1996,GEQ,0,0,0.0,0.0,0.0,0.0,,,
2000,GEQ,0,0,0.0,0.0,0.0,0.0,,,
2004,GEQ,0,0,0.0,0.0,0.0,0.0,,,
2008,GEQ,0,0,0.0,0.0,0.0,0.0,,,
2012,GEQ,0,0,0.0,0.0,0.0,0.0,,,
2016,GEQ,0,0,0.0,0.0,0.0,0.0,,,
1896,GER,14,0,0.0,0.0,0.0,0.0,,,
